id;search_type;search_query;search_parameters;agency_id;provider_id;frequency;last_run_at;next_run_at;is_active;priority;results_count;total_runs;successful_runs;failed_runs;last_error;tags;notes;created_at;updated_at;created_by
139aeadb-5688-4acd-9c01-2c5d14a76b2f;agency;"""Montachusett Regional Transit Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Fitchburg, MA""}";0cda8311-1373-4726-b12c-89ca24ea8b2c;;daily;;2025-11-20 01:34:23.594345+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Montachusett Regional Transit Authority;2025-11-20 01:34:23.594345+00;2025-11-20 01:34:23.594345+00;2babc540-acbb-4012-a198-971125628657
8e478b10-fbdc-4c4d-bdc3-cfe6b83a4f29;agency;"""AC Transit"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Oakland, CA""}";c35799cd-dcc4-4787-8859-a78c756887c5;;daily;;2025-11-20 01:34:23.819403+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for AC Transit;2025-11-20 01:34:23.819403+00;2025-11-20 01:34:23.819403+00;2babc540-acbb-4012-a198-971125628657
8017edfb-fe4e-4f37-a91f-174a7e7b2532;agency;"""Metro Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Minneapolis, MN""}";40d1aaab-35fe-4520-80c8-63f562467f46;;daily;;2025-11-20 01:34:24.496551+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Metro Transit;2025-11-20 01:34:24.496551+00;2025-11-20 01:34:24.496551+00;2babc540-acbb-4012-a198-971125628657
91663abc-3f05-42a0-897e-3d93203aabdf;agency;"""Broward County Transit Division"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Fort Lauderdale, FL""}";c6b9cc6a-39ce-4d2b-98c3-56e681ebc03d;;daily;;2025-11-20 01:34:25.205581+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Broward County Transit Division;2025-11-20 01:34:25.205581+00;2025-11-20 01:34:25.205581+00;2babc540-acbb-4012-a198-971125628657
21c48b8d-748e-4c79-b496-f2f197e4e35b;agency;"""Community Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Everett, WA""}";7ae493ef-72df-4a40-81ee-2d6778bbc995;;daily;;2025-11-20 01:34:25.916451+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Community Transit;2025-11-20 01:34:25.916451+00;2025-11-20 01:34:25.916451+00;2babc540-acbb-4012-a198-971125628657
3fdc3227-70ee-46b8-a729-db53813967db;provider;"""Gillig"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;ca9b66c1-179c-49ea-8b18-b3fe524fa563;weekly;;2025-11-20 04:39:06.711723+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Gillig;2025-11-20 04:39:06.711723+00;2025-11-20 04:39:06.711723+00;2babc540-acbb-4012-a198-971125628657
6587f49f-c47b-4002-a02f-0d04804e6396;agency;"""MTA Bus Company"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""New York, NY""}";bb94ded2-fbb6-41bb-aebf-438fa3fb7dc8;;daily;;2025-11-20 01:34:13.72639+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for MTA Bus Company;2025-11-20 01:34:13.72639+00;2025-11-20 01:34:13.72639+00;2babc540-acbb-4012-a198-971125628657
dafe3b77-cdca-4bcc-aa22-abfcae0a201f;agency;"""Utah Transit Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Salt Lake City, UT""}";e459bdc6-71d0-4a16-8d1a-a247feb399cc;;daily;;2025-11-20 01:34:14.469544+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Utah Transit Authority;2025-11-20 01:34:14.469544+00;2025-11-20 01:34:14.469544+00;2babc540-acbb-4012-a198-971125628657
bec69f5f-8278-4d4f-9a20-14ce93704f6f;agency;"""Access Services"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""El Monte, CA""}";6b6d383e-85cc-4aca-aa5b-0c52cbed0189;;daily;;2025-11-20 01:34:15.212611+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Access Services;2025-11-20 01:34:15.212611+00;2025-11-20 01:34:15.212611+00;2babc540-acbb-4012-a198-971125628657
de48e144-e286-40f4-8237-577e9de416cb;agency;"""RTD-Denver"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Denver, CO""}";72932ba8-213a-4598-a03e-1f726d39ebef;;daily;;2025-11-20 01:34:15.898134+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for RTD-Denver;2025-11-20 01:34:15.898134+00;2025-11-20 01:34:15.898134+00;2babc540-acbb-4012-a198-971125628657
91d7c98d-400d-48c6-8115-8418aef7339e;agency;"""Metra"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Chicago, IL""}";4420e720-e657-44db-aaea-7c10d556dd5c;;daily;;2025-11-20 01:34:16.59466+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Metra;2025-11-20 01:34:16.59466+00;2025-11-20 01:34:16.59466+00;2babc540-acbb-4012-a198-971125628657
bfb461bb-74f2-4d45-87ea-a584403197e2;agency;"""Orange County Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Orange, CA""}";b418d68f-585b-41a5-9a83-ef9ecc297aa4;;daily;;2025-11-20 01:34:17.321006+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Orange County Transportation Authority;2025-11-20 01:34:17.321006+00;2025-11-20 01:34:17.321006+00;2babc540-acbb-4012-a198-971125628657
4ec8d0f1-9b28-446e-a1cb-4d0c84436e6a;agency;"""San Diego Metropolitan Transit System"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""San Diego, CA""}";310791a5-eaa4-423d-9bf3-4fd1ffe3dc40;;daily;;2025-11-20 01:34:18.010629+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for San Diego Metropolitan Transit System;2025-11-20 01:34:18.010629+00;2025-11-20 01:34:18.010629+00;2babc540-acbb-4012-a198-971125628657
edc8c5e7-84fe-4375-81c3-056ea9d07aef;agency;"""Valley Metro"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Phoenix, AZ""}";9ef94ac6-6188-465f-a146-56a25505bf35;;daily;;2025-11-20 01:34:18.711507+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Valley Metro;2025-11-20 01:34:18.711507+00;2025-11-20 01:34:18.711507+00;2babc540-acbb-4012-a198-971125628657
827cbb99-e470-4cac-b16e-5a0cd94b7006;agency;"""San Francisco Municipal Transportation Agency"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""San Francisco, CA""}";924c56eb-c215-4978-aae6-a4317b862755;;daily;;2025-11-20 01:34:19.406098+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for San Francisco Municipal Transportation Agency;2025-11-20 01:34:19.406098+00;2025-11-20 01:34:19.406098+00;2babc540-acbb-4012-a198-971125628657
477839bf-9c7d-44b4-9358-67447ffd242c;agency;"""Pittsburgh Regional Transit"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Pittsburgh, PA""}";f575051c-7644-4c8e-8817-ffcef8ce3956;;daily;;2025-11-20 01:34:20.103966+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Pittsburgh Regional Transit;2025-11-20 01:34:20.103966+00;2025-11-20 01:34:20.103966+00;2babc540-acbb-4012-a198-971125628657
eef639db-a206-47fe-bd38-99087a5efed1;agency;"""CalVans"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Visalia, CA""}";9a81d006-dda9-494b-b4f2-1da7835ae3bb;;daily;;2025-11-20 01:34:20.806356+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for CalVans;2025-11-20 01:34:20.806356+00;2025-11-20 01:34:20.806356+00;2babc540-acbb-4012-a198-971125628657
540a3ec0-68c4-4e18-8bdc-7a2248683b93;agency;"""VIA"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""San Antonio, TX""}";ff0d7ca9-5ea7-4750-be6d-ca746950dc70;;daily;;2025-11-20 01:34:21.497798+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for VIA;2025-11-20 01:34:21.497798+00;2025-11-20 01:34:21.497798+00;2babc540-acbb-4012-a198-971125628657
439edb60-8925-41cf-be66-70f7bbd88a3d;agency;"""Capital Metro"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Austin, TX""}";e7660d6e-3bb7-4321-86fd-376201e630d0;;daily;;2025-11-20 01:34:22.199344+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Capital Metro;2025-11-20 01:34:22.199344+00;2025-11-20 01:34:22.199344+00;2babc540-acbb-4012-a198-971125628657
61f9811b-9cab-4a60-87a2-cddf42a29ef6;agency;"""AC Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Oakland, CA""}";c35799cd-dcc4-4787-8859-a78c756887c5;;daily;;2025-11-20 01:34:24.044209+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for AC Transit;2025-11-20 01:34:24.044209+00;2025-11-20 01:34:24.044209+00;2babc540-acbb-4012-a198-971125628657
0be0b2ad-9ccf-42df-b0a3-cc902c4a94f7;agency;"""SF BART"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Oakland, CA""}";e367c0c1-9da7-4871-b144-26c1a81b3c96;;daily;;2025-11-20 01:34:24.730421+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for SF BART;2025-11-20 01:34:24.730421+00;2025-11-20 01:34:24.730421+00;2babc540-acbb-4012-a198-971125628657
e538d2d2-127a-4711-83c2-dbd10ad26323;agency;"""Broward County Transit Division"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Fort Lauderdale, FL""}";c6b9cc6a-39ce-4d2b-98c3-56e681ebc03d;;daily;;2025-11-20 01:34:25.443177+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Broward County Transit Division;2025-11-20 01:34:25.443177+00;2025-11-20 01:34:25.443177+00;2babc540-acbb-4012-a198-971125628657
3684fdce-12ff-4efc-a8cb-1fba510bb1ee;agency;"""MTC"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""San Francisco, CA""}";d2f4c2d7-dbb5-47d0-a7e7-e3dc7535fe04;;daily;;2025-11-20 01:34:26.148151+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for MTC;2025-11-20 01:34:26.148151+00;2025-11-20 01:34:26.148151+00;2babc540-acbb-4012-a198-971125628657
a5edb2f3-5f43-4e1c-a70e-17dcdaecc252;agency;"""Pinellas Suncoast Transit Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Saint Petersburg, FL""}";afabf2a0-3446-407b-b622-9d9937611d9a;;daily;;2025-11-20 01:34:27.532614+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Pinellas Suncoast Transit Authority;2025-11-20 01:34:27.532614+00;2025-11-20 01:34:27.532614+00;2babc540-acbb-4012-a198-971125628657
1edc52ec-45e3-486e-8f0c-b60f9bf6d0a2;agency;"""Regional Transportation Commission of Southern Nevada"" transit news OR announcement OR contract";"{""date_range"":""past_week"",""location"":""Las Vegas, NV""}";f2c733a4-8e97-4cf5-b704-d8d3ef1535ea;;daily;;2025-11-20 01:34:22.906471+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Regional Transportation Commission of Southern Nevada;2025-11-20 01:34:22.906471+00;2025-11-20 04:38:37.147982+00;2babc540-acbb-4012-a198-971125628657
d3bc2be1-7b4e-4291-bb2e-0f17c45c7503;agency;"""Valley Transportation Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""San Jose, CA""}";2ffcf739-9173-4d10-beba-83a441af6917;;daily;;2025-11-20 01:34:27.301126+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Valley Transportation Authority;2025-11-20 01:34:27.301126+00;2025-11-20 01:34:27.301126+00;2babc540-acbb-4012-a198-971125628657
a8ebdc8c-61e3-4c65-a8b8-0fdbbd515b0d;agency;"""Delaware Transit Corporation"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Dover, DE""}";2ae349d3-8185-4ff0-b492-851ec1e802f9;;daily;;2025-11-20 01:34:28.00593+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Delaware Transit Corporation;2025-11-20 01:34:28.00593+00;2025-11-20 01:34:28.00593+00;2babc540-acbb-4012-a198-971125628657
2765665f-b68b-47e0-ad66-514399c0cb67;agency;"""Valley Metro"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Phoenix, AZ""}";c367eb1e-9815-44f5-9248-75c38a8d52cf;;daily;;2025-11-20 01:34:28.712018+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Valley Metro;2025-11-20 01:34:28.712018+00;2025-11-20 01:34:28.712018+00;2babc540-acbb-4012-a198-971125628657
a8dea587-fb4a-48e3-98a3-8854a14b9ed8;agency;"""Sound Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Seattle, WA""}";fe50b240-4655-4475-ac82-6dadc8a88e12;;daily;;2025-11-20 01:34:30.146546+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Sound Transit;2025-11-20 01:34:30.146546+00;2025-11-20 01:34:30.146546+00;2babc540-acbb-4012-a198-971125628657
a9bc9888-5f60-4622-a525-cbb37699c70a;agency;"""Trinity Metro"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Fort Worth, TX""}";b2943802-951c-4007-8a3e-d42168027eb5;;daily;;2025-11-20 01:34:30.851915+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Trinity Metro;2025-11-20 01:34:30.851915+00;2025-11-20 01:34:30.851915+00;2babc540-acbb-4012-a198-971125628657
4f09f3d6-3197-4951-8979-4f5f2ddfdb6a;agency;"""Pierce Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Lakewood, WA""}";b0fdab31-677c-4034-a1b3-04ecd7889dab;;daily;;2025-11-20 01:34:31.56661+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Pierce Transit;2025-11-20 01:34:31.56661+00;2025-11-20 01:34:31.56661+00;2babc540-acbb-4012-a198-971125628657
38027599-ee3e-4a6c-9ef6-0619b1dc4291;agency;"""Palm Tran, Inc."" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""West Palm Beach, FL""}";bf80b494-8678-4886-94df-aeb2b1390358;;daily;;2025-11-20 01:34:32.94908+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Palm Tran, Inc.;2025-11-20 01:34:32.94908+00;2025-11-20 01:34:32.94908+00;2babc540-acbb-4012-a198-971125628657
8e51a964-876f-4ca1-b717-4e6eedb64cac;agency;"""City of Los Angeles"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Los Angeles, CA""}";6413e73d-b77e-4c27-864a-54b7857438c8;;daily;;2025-11-20 01:34:33.673699+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for City of Los Angeles;2025-11-20 01:34:33.673699+00;2025-11-20 01:34:33.673699+00;2babc540-acbb-4012-a198-971125628657
d5daece2-5469-4d6b-a9be-dd46ac00fee0;agency;"""Westchester County - Bee Line"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""White Plains, NY""}";2a1db9fe-857c-422e-ab6a-1729d4774240;;daily;;2025-11-20 01:34:34.375343+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Westchester County - Bee Line;2025-11-20 01:34:34.375343+00;2025-11-20 01:34:34.375343+00;2babc540-acbb-4012-a198-971125628657
ec89a683-7e9e-4459-bc93-de1fa1e78d36;agency;"""Operating Above the Standard"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Columbia, MO""}";5e31b167-ee86-403d-a129-998a51a6dd4b;;daily;;2025-11-20 01:34:35.083424+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Operating Above the Standard;2025-11-20 01:34:35.083424+00;2025-11-20 01:34:35.083424+00;2babc540-acbb-4012-a198-971125628657
e43a98cf-0e76-4738-a752-56390bc893e9;agency;"""Milwaukee County Transit System"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Milwaukee, WI""}";275f6dca-c4fb-464b-b8b0-da4727dd5d1d;;daily;;2025-11-20 01:34:35.808112+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Milwaukee County Transit System;2025-11-20 01:34:35.808112+00;2025-11-20 01:34:35.808112+00;2babc540-acbb-4012-a198-971125628657
616dbe7c-ed73-4d15-866e-60041c4f5c66;agency;"""Capital District Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Albany, NY""}";38853155-f0db-457e-a13c-e349f4460780;;daily;;2025-11-20 01:34:36.506379+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Capital District Transportation Authority;2025-11-20 01:34:36.506379+00;2025-11-20 01:34:36.506379+00;2babc540-acbb-4012-a198-971125628657
42d6a396-08c2-4b69-847c-20a26d8c2638;agency;"""SamTrans"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""San Carlos, CA""}";2ca74e38-b9d4-40d5-b36e-bc8e2433ba83;;daily;;2025-11-20 01:34:37.215469+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for SamTrans;2025-11-20 01:34:37.215469+00;2025-11-20 01:34:37.215469+00;2babc540-acbb-4012-a198-971125628657
fe704941-80d4-45e1-859c-75ea28983655;agency;"""Nassau Inter County Express"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Mineola, NY""}";c89a92e8-bb4c-43f5-b719-9b5c7e8b02a5;;daily;;2025-11-20 01:34:37.942127+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Nassau Inter County Express;2025-11-20 01:34:37.942127+00;2025-11-20 01:34:37.942127+00;2babc540-acbb-4012-a198-971125628657
42caff22-d978-4aaa-8f11-6d0c79945db8;agency;"""Spokane Transit Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Spokane, WA""}";03c2d3dd-3622-4971-be42-e0fc170798e1;;daily;;2025-11-20 01:34:38.652408+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Spokane Transit Authority;2025-11-20 01:34:38.652408+00;2025-11-20 01:34:38.652408+00;2babc540-acbb-4012-a198-971125628657
e155ce6f-dd30-49b5-b912-03f6ee4eb463;agency;"""Ride On"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Rockville, MD""}";9199e792-67a5-4386-82e8-33de16b87c00;;daily;;2025-11-20 01:34:39.347637+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Ride On;2025-11-20 01:34:39.347637+00;2025-11-20 01:34:39.347637+00;2babc540-acbb-4012-a198-971125628657
